feature,value,action,support,count,p_action_given_value,global_p_action,lift
open_profile,css_only,list_directory,411,9,0.021897810218978103,0.061842857142857144,0.35408794532882126
open_profile,css_only,glob_pattern,411,33,0.08029197080291971,0.07548571428571428,1.0636710742249016
open_profile,css_only,edit_file,411,79,0.1922141119221411,0.15958571428571428,1.2044568825127453
open_profile,css_only,write_file,411,0,0.0,0.021157142857142857,0.0
open_profile,css_only,apply_patch,411,39,0.0948905109489051,0.0689,1.3772207684891886
open_profile,css_only,run_bash,411,18,0.043795620437956206,0.0724,0.6049118845021575
open_profile,css_only,run_tests,411,39,0.0948905109489051,0.06515714285714286,1.456333209038228
open_profile,css_only,lint_or_typecheck,411,18,0.043795620437956206,0.032614285714285714,1.342835493060418
open_profile,css_only,ask_user,411,11,0.0267639902676399,0.038585714285714286,0.6936243312605676
open_profile,css_only,plan_task,411,9,0.021897810218978103,0.038271428571428574,0.5721712263264155
open_profile,css_only,web_search,411,16,0.038929440389294405,0.018185714285714284,2.140660508445097
open_profile,css_only,respond_only,411,45,0.10948905109489052,0.07397142857142858,1.4801532592974769
open_profile,sum_only,read_file,378,41,0.10846560846560846,0.13224285714285713,0.8202001288314349
open_profile,sum_only,grep_search,378,63,0.16666666666666666,0.1416,1.1770244821092277
open_profile,sum_only,list_directory,378,10,0.026455026455026454,0.061842857142857144,0.4277782055559833
open_profile,sum_only,glob_pattern,378,34,0.08994708994708994,0.07548571428571428,1.1915776488070204
open_profile,sum_only,edit_file,378,73,0.1931216931216931,0.15958571428571428,1.2101439905575615
open_profile,sum_only,write_file,378,0,0.0,0.021157142857142857,0.0
open_profile,sum_only,apply_patch,378,48,0.12698412698412698,0.0689,1.843020710945239
open_profile,sum_only,run_bash,378,17,0.04497354497354497,0.0724,0.6211815604080797
open_profile,sum_only,run_tests,378,42,0.1111111111111111,0.06515714285714286,1.7052790567370701
open_profile,sum_only,lint_or_typecheck,378,0,0.0,0.032614285714285714,0.0
open_profile,sum_only,ask_user,378,8,0.021164021164021163,0.038585714285714286,0.5484936991786307
open_profile,sum_only,plan_task,378,4,0.010582010582010581,0.038271428571428574,0.27649897004133656
open_profile,sum_only,web_search,378,0,0.0,0.018185714285714284,0.0
open_profile,sum_only,respond_only,378,38,0.10052910052910052,0.07397142857142858,1.359026078995179
open_profile,spec_only,read_file,372,43,0.11559139784946236,0.13224285714285713,0.874084244297544
open_profile,spec_only,grep_search,372,58,0.15591397849462366,0.1416,1.1010874187473423
open_profile,spec_only,list_directory,372,7,0.01881720430107527,0.061842857142857144,0.3042744978228849
open_profile,spec_only,glob_pattern,372,21,0.056451612903225805,0.07548571428571428,0.7478449854704403
open_profile,spec_only,edit_file,372,72,0.1935483870967742,0.15958571428571428,1.2128177510316172
open_profile,spec_only,write_file,372,0,0.0,0.021157142857142857,0.0
open_profile,spec_only,apply_patch,372,36,0.0967741935483871,0.0689,1.404560138583267
open_profile,spec_only,run_bash,372,12,0.03225806451612903,0.0724,0.4455533772945998
open_profile,spec_only,run_tests,372,36,0.0967741935483871,0.06515714285714286,1.485243049416158
open_profile,spec_only,lint_or_typecheck,372,18,0.04838709677419355,0.032614285714285714,1.4836166334619134
open_profile,spec_only,ask_user,372,12,0.03225806451612903,0.038585714285714286,0.8360105576190419
open_profile,spec_only,plan_task,372,9,0.024193548387096774,0.038271428571428574,0.6321569194090235
open_profile,spec_only,web_search,372,11,0.02956989247311828,0.018185714285714284,1.625995658380424
open_profile,spec_only,respond_only,372,37,0.09946236559139784,0.07397142857142858,1.344605174082242
open_profile,many3+,read_file,369,18,0.04878048780487805,0.13224285714285713,0.3688704922049761
open_profile,many3+,grep_search,369,20,0.05420054200542006,0.1416,0.38277218930381396
open_profile,many3+,list_directory,369,2,0.005420054200542005,0.061842857142857144,0.08764236406512829
open_profile,many3+,glob_pattern,369,6,0.016260162601626018,0.07548571428571428,0.21540715028649154
open_profile,many3+,edit_file,369,55,0.14905149051490515,0.15958571428571428,0.933990183156688
open_profile,many3+,write_file,369,1,0.0027100271002710027,0.021157142857142857,0.12809040987101294
open_profile,many3+,apply_patch,369,35,0.0948509485094851,0.0689,1.3766465676267794
open_profile,many3+,run_bash,369,44,0.11924119241192412,0.0724,1.6469777957448082
open_profile,many3+,run_tests,369,50,0.13550135501355012,0.06515714285714286,2.0796086057769148
open_profile,many3+,lint_or_typecheck,369,37,0.1002710027100271,0.032614285714285714,3.0744503678063504
open_profile,many3+,ask_user,369,4,0.01084010840108401,0.038585714285714286,0.2809357971402743
open_profile,many3+,plan_task,369,4,0.01084010840108401,0.038271428571428574,0.28324284735941796
open_profile,many3+,web_search,369,4,0.01084010840108401,0.018185714285714284,0.5960782310101185
open_profile,many3+,respond_only,369,89,0.24119241192411925,0.07397142857142858,3.2606158429293832
open_profile,mod_only,read_file,307,39,0.1270358306188925,0.13224285714285713,0.9606252720452064
open_profile,mod_only,grep_search,307,49,0.15960912052117263,0.1416,1.1271830545280552
open_profile,mod_only,list_directory,307,3,0.009771986970684038,0.061842857142857144,0.15801318732914824
open_profile,mod_only,glob_pattern,307,42,0.13680781758957655,0.07548571428571428,1.8123670006189174
open_profile,mod_only,edit_file,307,58,0.18892508143322476,0.15958571428571428,1.183847077282762
open_profile,mod_only,write_file,307,0,0.0,0.021157142857142857,0.0
open_profile,mod_only,apply_patch,307,26,0.08469055374592833,0.0689,1.2291807510294388
open_profile,mod_only,run_bash,307,21,0.06840390879478828,0.0724,0.9448053700937606
open_profile,mod_only,run_tests,307,30,0.09771986970684039,0.06515714285714286,1.4997568251433517
open_profile,mod_only,lint_or_typecheck,307,0,0.0,0.032614285714285714,0.0
open_profile,mod_only,ask_user,307,9,0.029315960912052116,0.038585714285714286,0.7597620377059046
open_profile,mod_only,plan_task,307,6,0.019543973941368076,0.038271428571428574,0.510667478871133
open_profile,mod_only,web_search,307,0,0.0,0.018185714285714284,0.0
open_profile,mod_only,respond_only,307,24,0.0781758957654723,0.07397142857142858,1.0568390698306414
open_profile,html_only,read_file,289,34,0.11764705882352941,0.13224285714285713,0.8896288341414129
open_profile,html_only,grep_search,289,44,0.1522491349480969,0.1416,1.07520575528317
open_profile,html_only,list_directory,289,8,0.02768166089965398,0.061842857142857144,0.4476129043603092
open_profile,html_only,glob_pattern,289,14,0.04844290657439446,0.07548571428571428,0.641749330092281
open_profile,html_only,edit_file,289,49,0.1695501730103806,0.15958571428571428,1.062439540840269
open_profile,html_only,write_file,289,0,0.0,0.021157142857142857,0.0
open_profile,html_only,apply_patch,289,24,0.08304498269896193,0.0689,1.2052972815524228
open_profile,html_only,run_bash,289,13,0.04498269896193772,0.0724,0.6213079967118469
open_profile,html_only,run_tests,289,25,0.08650519031141868,0.06515714285714286,1.3276394040340511
open_profile,html_only,lint_or_typecheck,289,11,0.03806228373702422,0.032614285714285714,1.1670433033691177
open_profile,html_only,ask_user,289,13,0.04498269896193772,0.038585714285714286,1.1657863485137505
open_profile,html_only,plan_task,289,6,0.020761245674740483,0.038271428571428574,0.5424737578319648
open_profile,html_only,web_search,289,18,0.06228373702422145,0.018185714285714284,3.42487163526748
open_profile,html_only,respond_only,289,30,0.10380622837370242,0.07397142857142858,1.40332869566612
open_profile,cfg_only,read_file,285,26,0.0912280701754386,0.13224285714285713,0.6898525345447448
open_profile,cfg_only,grep_search,285,44,0.1543859649122807,0.1416,1.0902963623748638
open_profile,cfg_only,list_directory,285,5,0.017543859649122806,0.061842857142857144,0.28368449421081
open_profile,cfg_only,glob_pattern,285,24,0.08421052631578947,0.07548571428571428,1.1155822941153035
open_profile,cfg_only,edit_file,285,71,0.24912280701754386,0.15958571428571428,1.5610595731114556
open_profile,cfg_only,write_file,285,0,0.0,0.021157142857142857,0.0
open_profile,cfg_only,apply_patch,285,29,0.10175438596491228,0.0689,1.476841596007435
open_profile,cfg_only,run_bash,285,9,0.031578947368421054,0.0724,0.4361733061936609
open_profile,cfg_only,run_tests,285,28,0.09824561403508772,0.06515714285714286,1.507825692272778
open_profile,cfg_only,lint_or_typecheck,285,0,0.0,0.032614285714285714,0.0
open_profile,cfg_only,ask_user,285,8,0.028070175438596492,0.038585714285714286,0.727475853647447
open_profile,cfg_only,plan_task,285,1,0.0035087719298245615,0.038271428571428574,0.09168123743475898
open_profile,cfg_only,web_search,285,6,0.021052631578947368,0.018185714285714284,1.1576466696985985
open_profile,cfg_only,respond_only,285,34,0.11929824561403508,0.07397142857142858,1.6127611419433092
open_profile,test_only,read_file,259,28,0.10810810810810811,0.13224285714285713,0.8174967665083255
open_profile,test_only,grep_search,259,34,0.13127413127413126,0.1416,0.9270771982636389
open_profile,test_only,list_directory,259,5,0.019305019305019305,0.061842857142857144,0.31216247432463645
open_profile,test_only,glob_pattern,259,13,0.05019305019305019,0.07548571428571428,0.6649344272357142
open_profile,test_only,edit_file,259,53,0.20463320463320464,0.15958571428571428,1.2822777123197857
open_profile,test_only,write_file,259,0,0.0,0.021157142857142857,0.0
open_profile,test_only,apply_patch,259,22,0.08494208494208494,0.0689,1.2328314215106666
open_profile,test_only,run_bash,259,14,0.05405405405405406,0.0724,0.7466029565477079
open_profile,test_only,run_tests,259,28,0.10810810810810811,0.06515714285714286,1.6591904335820145
open_profile,test_only,lint_or_typecheck,259,9,0.03474903474903475,0.032614285714285714,1.0654544163085555
open_profile,test_only,ask_user,259,13,0.05019305019305019,0.038585714285714286,1.300819516295266
open_profile,test_only,plan_task,259,5,0.019305019305019305,0.038271428571428574,0.504423796697033
open_profile,test_only,web_search,259,13,0.05019305019305019,0.018185714285714284,2.76002632640496
open_profile,test_only,respond_only,259,22,0.08494208494208494,0.07397142857142858,1.1483093754240914
open_profile,kts_only,read_file,35,7,0.2,0.13224285714285713,1.5123690180404021
open_profile,kts_only,grep_search,35,1,0.02857142857142857,0.1416,0.20177562550443906
open_profile,kts_only,list_directory,35,2,0.05714285714285714,0.061842857142857144,0.9240009240009239
open_profile,kts_only,glob_pattern,35,0,0.0,0.07548571428571428,0.0
open_profile,kts_only,edit_file,35,11,0.3142857142857143,0.15958571428571428,1.9693850147703877
open_profile,kts_only,write_file,35,0,0.0,0.021157142857142857,0.0
open_profile,kts_only,apply_patch,35,1,0.02857142857142857,0.0689,0.4146796599626788
open_profile,kts_only,run_bash,35,3,0.08571428571428572,0.0724,1.1838989739542225
open_profile,kts_only,run_tests,35,4,0.11428571428571428,0.06515714285714286,1.7540013155009866
open_profile,kts_only,lint_or_typecheck,35,1,0.02857142857142857,0.032614285714285714,0.8760402978537013
open_profile,kts_only,ask_user,35,2,0.05714285714285714,0.038585714285714286,1.4809329877823028
open_profile,kts_only,plan_task,35,0,0.0,0.038271428571428574,0.0
open_profile,kts_only,web_search,35,0,0.0,0.018185714285714284,0.0
open_profile,kts_only,respond_only,35,3,0.08571428571428572,0.07397142857142858,1.1587485515643106
prompt_file_rel,no_file,read_file,60521,7208,0.1190991556649758,0.13224285714285713,0.9006093655124021
prompt_file_rel,no_file,grep_search,60521,7938,0.13116108458221112,0.1416,0.9262788459195701
prompt_file_rel,no_file,list_directory,60521,3456,0.05710414566844566,0.061842857142857144,0.9233749588337252
prompt_file_rel,no_file,glob_pattern,60521,4194,0.06929826010806167,0.07548571428571428,0.9180314548759116
prompt_file_rel,no_file,edit_file,60521,9824,0.16232382148345204,0.15958571428571428,1.0171575959038264
prompt_file_rel,no_file,write_file,60521,929,0.015350043786454288,0.021157142857142857,0.7255253646534775
prompt_file_rel,no_file,apply_patch,60521,4219,0.06971133986550124,0.0689,1.0117756148839077
prompt_file_rel,no_file,run_bash,60521,4852,0.08017051932387105,0.0724,1.1073276149705946
prompt_file_rel,no_file,run_tests,60521,4381,0.07238809669370962,0.06515714285714286,1.1109771472395689
prompt_file_rel,no_file,lint_or_typecheck,60521,2162,0.035723137423373706,0.032614285714285714,1.0953217782024351
prompt_file_rel,no_file,ask_user,60521,2588,0.04276201649014392,0.038585714285714286,1.1082344147760363
prompt_file_rel,no_file,plan_task,60521,2567,0.04241502949389468,0.038271428571428574,1.108268781102138
prompt_file_rel,no_file,web_search,60521,1216,0.02009219940186051,0.018185714285714284,1.1048342169129897
prompt_file_rel,no_file,respond_only,60521,4987,0.08240115001404472,0.07397142857142858,1.113959154303424
prompt_file_rel,not_open,read_file,6271,1452,0.23154201881677564,0.13224285714285713,1.7508848781650963
prompt_file_rel,not_open,grep_search,6271,954,0.15212884707383192,0.1416,1.0743562646457057
prompt_file_rel,not_open,list_directory,6271,752,0.11991707861585074,0.061842857142857144,1.9390611002794067
prompt_file_rel,not_open,glob_pattern,6271,608,0.09695423377451762,0.07548571428571428,1.2844050651431176
prompt_file_rel,not_open,edit_file,6271,903,0.1439961728591931,0.15958571428571428,0.9023124250419406
prompt_file_rel,not_open,write_file,6271,535,0.08531334715356402,0.021157142857142857,4.032366172011804
prompt_file_rel,not_open,apply_patch,6271,350,0.05581247010046245,0.0689,0.8100503643027931
prompt_file_rel,not_open,run_bash,6271,157,0.025035879445064583,0.0724,0.3457994398489583
prompt_file_rel,not_open,run_tests,6271,84,0.013394992824110987,0.06515714285714286,0.2055798065528983
prompt_file_rel,not_open,lint_or_typecheck,6271,51,0.008132674214638813,0.032614285714285714,0.24935926194687558
prompt_file_rel,not_open,ask_user,6271,92,0.014670706426407271,0.038585714285714286,0.38021082926638616
prompt_file_rel,not_open,plan_task,6271,98,0.015627491628129486,0.038271428571428574,0.4083331145834505
prompt_file_rel,not_open,web_search,6271,44,0.007016424812629565,0.018185714285714284,0.38582068883273335
prompt_file_rel,not_open,respond_only,6271,191,0.03045766225482379,0.07397142857142858,0.4117490069211404
prompt_file_rel,open,read_file,3208,597,0.18609725685785536,0.13224285714285713,1.407238628070636
prompt_file_rel,open,grep_search,3208,1020,0.3179551122194514,0.1416,2.245445707764487
prompt_file_rel,open,list_directory,3208,121,0.03771820448877806,0.061842857142857144,0.6099039764875177
prompt_file_rel,open,glob_pattern,3208,482,0.1502493765586035,0.07548571428571428,1.9904345872638616
prompt_file_rel,open,edit_file,3208,444,0.13840399002493767,0.15958571428571428,0.8672705488985442
prompt_file_rel,open,write_file,3208,17,0.00529925187032419,0.021157142857142857,0.25047105396535674
prompt_file_rel,open,apply_patch,3208,254,0.07917705735660847,0.0689,1.1491590327519372
prompt_file_rel,open,run_bash,3208,59,0.01839152119700748,0.0724,0.2540265358702691
prompt_file_rel,open,run_tests,3208,96,0.029925187032418952,0.06515714285714286,0.45927715243791417
prompt_file_rel,open,lint_or_typecheck,3208,70,0.021820448877805487,0.032614285714285714,0.6690457386974963
prompt_file_rel,open,ask_user,3208,21,0.006546134663341646,0.038585714285714286,0.16965176839463725
prompt_file_rel,open,plan_task,3208,14,0.004364089775561097,0.038271428571428574,0.11402996800644896
prompt_file_rel,open,web_search,3208,13,0.004052369077306733,0.018185714285714284,0.2228325494198518
prompt_file_rel,open,respond_only,3208,0,0.0,0.07397142857142858,0.0
target_symbol_present,no,read_file,56113,8168,0.14556341667706235,0.13224285714285713,1.1007280077124733
target_symbol_present,no,grep_search,56113,8056,0.1435674442642525,0.1416,1.0138943803972633
target_symbol_present,no,list_directory,56113,4074,0.07260349651595886,0.061842857142857144,1.1739997126627675
target_symbol_present,no,glob_pattern,56113,4403,0.07846666547858785,0.07548571428571428,1.039490269398401
target_symbol_present,no,edit_file,56113,8756,0.15604227184431416,0.15958571428571428,0.9777959922211075
target_symbol_present,no,write_file,56113,1474,0.026268422647158413,0.021157142857142857,1.241586485686083
target_symbol_present,no,apply_patch,56113,3378,0.06019995366492613,0.0689,0.8737293710439206
target_symbol_present,no,run_bash,56113,4465,0.07957157877853617,0.0724,1.0990549555046432
target_symbol_present,no,run_tests,56113,2597,0.046281610322028766,0.06515714285714286,0.7103075471479968
target_symbol_present,no,lint_or_typecheck,56113,1210,0.021563630531249444,0.032614285714285714,0.6611713259691026
target_symbol_present,no,ask_user,56113,2305,0.041077825102917326,0.038585714285714286,1.0645863595720892
target_symbol_present,no,plan_task,56113,2481,0.04421435318018997,0.038271428571428574,1.1552835844021268
target_symbol_present,no,web_search,56113,1049,0.01869442018783526,0.018185714285714284,1.0279728304387026
target_symbol_present,no,respond_only,56113,3697,0.06588491080498281,0.07397142857142858,0.8906805245942055
target_symbol_present,yes,read_file,13887,1089,0.07841866493843162,0.13224285714285713,0.5929897964448757
target_symbol_present,yes,grep_search,13887,1856,0.13365017642399366,0.1416,0.9438571781355484
target_symbol_present,yes,list_directory,13887,255,0.01836249729963275,0.061842857142857144,0.29692187825693983
target_symbol_present,yes,glob_pattern,13887,881,0.06344062792539786,0.07548571428571428,0.8404322397384274
target_symbol_present,yes,edit_file,13887,2415,0.17390365089652193,0.15958571428571428,1.0897194130119539
target_symbol_present,yes,write_file,13887,7,0.000504068553323252,0.021157142857142857,0.02382498226375938
target_symbol_present,yes,apply_patch,13887,1445,0.10405415136458558,0.0689,1.510219903695001
target_symbol_present,yes,run_bash,13887,603,0.04342190537913156,0.0724,0.5997500742973972
target_symbol_present,yes,run_tests,13887,1964,0.14142723410383812,0.06515714285714286,2.170556103325733
target_symbol_present,yes,lint_or_typecheck,13887,1073,0.07726650824512134,0.032614285714285714,2.369100121401005
target_symbol_present,yes,ask_user,13887,396,0.028515878159429683,0.038585714285714286,0.7390268312329055
target_symbol_present,yes,plan_task,13887,198,0.014257939079714841,0.038271428571428574,0.3725478669578346
target_symbol_present,yes,web_search,13887,224,0.016130193706344064,0.018185714285714284,0.8869705887227687
target_symbol_present,yes,respond_only,13887,1481,0.10664650392453373,0.07397142857142858,1.4417256227727617
elapsed_bucket,e2,read_file,54600,6520,0.11941391941391942,0.13224285714285713,0.902989560221925
elapsed_bucket,e2,grep_search,54600,7772,0.14234432234432234,0.1416,1.00525651373109
elapsed_bucket,e2,list_directory,54600,2812,0.051501831501831505,0.061842857142857144,0.8327854481700636
elapsed_bucket,e2,glob_pattern,54600,4319,0.0791025641025641,0.07548571428571428,1.047914361691803
elapsed_bucket,e2,edit_file,54600,8774,0.1606959706959707,0.15958571428571428,1.0069571165265374
elapsed_bucket,e2,write_file,54600,893,0.016355311355311354,0.021157142857142857,0.7730396994407798
elapsed_bucket,e2,apply_patch,54600,4344,0.07956043956043957,0.0689,1.1547233608191518
elapsed_bucket,e2,run_bash,54600,3727,0.06826007326007326,0.0724,0.9428186914374759
elapsed_bucket,e2,run_tests,54600,3936,0.07208791208791208,0.06515714285714286,1.1063700605467761
elapsed_bucket,e2,lint_or_typecheck,54600,2006,0.03673992673992674,0.032614285714285714,1.1264979727529003
elapsed_bucket,e2,ask_user,54600,1996,0.036556776556776555,0.038585714285714286,0.9474173857735501
elapsed_bucket,e2,plan_task,54600,1782,0.03263736263736264,0.038271428571428574,0.852786631062107
elapsed_bucket,e2,web_search,54600,1036,0.018974358974358976,0.018185714285714284,1.0433661651257882
elapsed_bucket,e2,respond_only,54600,4683,0.08576923076923076,0.07397142857142858,1.1594913390973645
elapsed_bucket,e1,read_file,14382,2592,0.1802252816020025,0.13224285714285713,1.362835660812377
elapsed_bucket,e1,grep_search,14382,2004,0.13934084272006675,0.1416,0.9840454994354996
elapsed_bucket,e1,list_directory,14382,1404,0.09762202753441802,0.061842857142857144,1.5785497637813033
elapsed_bucket,e1,glob_pattern,14382,868,0.06035321930190516,0.07548571428571428,0.7995316712970025
elapsed_bucket,e1,edit_file,14382,2321,0.16138228340981783,0.15958571428571428,1.0112577064441186
elapsed_bucket,e1,write_file,14382,541,0.0376164650257266,0.021157142857142857,1.7779558081032156
elapsed_bucket,e1,apply_patch,14382,415,0.02885551383674037,0.0689,0.41880281330537544
elapsed_bucket,e1,run_bash,14382,1268,0.08816576275900431,0.0724,1.2177591541298938
elapsed_bucket,e1,run_tests,14382,578,0.04018912529550828,0.06515714285714286,0.6168030630751106
elapsed_bucket,e1,lint_or_typecheck,14382,248,0.017243776943401474,0.032614285714285714,0.5287185221367074
elapsed_bucket,e1,ask_user,14382,654,0.045473508552357114,0.038585714285714286,1.1785063304942607
elapsed_bucket,e1,plan_task,14382,828,0.057571964956195244,0.038271428571428574,1.5043066617893492
elapsed_bucket,e1,web_search,14382,221,0.015366430260047281,0.018185714285714284,0.8449725987457264
elapsed_bucket,e1,respond_only,14382,440,0.030593797802809068,0.07397142857142858,0.4135893870599912
elapsed_bucket,e0,read_file,580,93,0.16034482758620688,0.13224285714285713,1.2125027472220462
elapsed_bucket,e0,grep_search,580,77,0.13275862068965516,0.1416,0.9375608805766608
elapsed_bucket,e0,list_directory,580,105,0.1810344827586207,0.061842857142857144,2.92733051353741
elapsed_bucket,e0,glob_pattern,580,51,0.08793103448275862,0.07548571428571428,1.1648698739199665
elapsed_bucket,e0,edit_file,580,23,0.039655172413793106,0.15958571428571428,0.24848823462228248
elapsed_bucket,e0,write_file,580,47,0.08103448275862069,0.021157142857142857,3.8301241006775477
elapsed_bucket,e0,apply_patch,580,2,0.0034482758620689655,0.0689,0.05004754516790951
elapsed_bucket,e0,run_bash,580,55,0.09482758620689655,0.0724,1.3097732901505046
elapsed_bucket,e0,run_tests,580,6,0.010344827586206896,0.06515714285714286,0.15876736045483067
elapsed_bucket,e0,lint_or_typecheck,580,9,0.015517241379310345,0.032614285714285714,0.47578050659295845
elapsed_bucket,e0,ask_user,580,41,0.0706896551724138,0.038585714285714286,1.832016239196211
elapsed_bucket,e0,plan_task,580,59,0.10172413793103448,0.038271428571428574,2.657965530112883
elapsed_bucket,e0,web_search,580,7,0.01206896551724138,0.018185714285714284,0.663650892542731
elapsed_bucket,e0,respond_only,580,5,0.008620689655172414,0.07397142857142858,0.11654080259985881
elapsed_bucket,e3,read_file,438,52,0.1187214611872146,0.13224285714285713,0.8977532983801473
elapsed_bucket,e3,grep_search,438,59,0.13470319634703196,0.1416,0.9512937595129375
elapsed_bucket,e3,list_directory,438,8,0.0182648401826484,0.061842857142857144,0.29534276109618574
elapsed_bucket,e3,glob_pattern,438,46,0.1050228310502283,0.07548571428571428,1.3912941282202842
elapsed_bucket,e3,edit_file,438,53,0.12100456621004566,0.15958571428571428,0.7582418435863573
elapsed_bucket,e3,write_file,438,0,0.0,0.021157142857142857,0.0
elapsed_bucket,e3,apply_patch,438,62,0.1415525114155251,0.0689,2.0544631555228605
elapsed_bucket,e3,run_bash,438,18,0.0410958904109589,0.0724,0.5676227957314764
elapsed_bucket,e3,run_tests,438,41,0.09360730593607305,0.06515714285714286,1.4366392053332853
elapsed_bucket,e3,lint_or_typecheck,438,20,0.045662100456621,0.032614285714285714,1.4000644029625362
elapsed_bucket,e3,ask_user,438,10,0.0228310502283105,0.038585714285714286,0.5916969700043447
elapsed_bucket,e3,plan_task,438,10,0.0228310502283105,0.038271428571428574,0.5965559970069932
elapsed_bucket,e3,web_search,438,9,0.02054794520547945,0.018185714285714284,1.129894865972947
elapsed_bucket,e3,respond_only,438,50,0.1141552511415525,0.07397142857142858,1.5432343723268973
budget_bucket_v23,b3,read_file,39849,5425,0.13613892443976008,0.13224285714285713,1.0294614573601821
budget_bucket_v23,b3,grep_search,39849,5695,0.14291450224597857,0.1416,1.0092832079518261
budget_bucket_v23,b3,list_directory,39849,2550,0.06399156816984115,0.061842857142857144,1.0347446920510235
budget_bucket_v23,b3,glob_pattern,39849,3018,0.07573590303395317,0.07548571428571428,1.0033143853854507
budget_bucket_v23,b3,edit_file,39849,6292,0.15789605761750608,0.15958571428571428,0.9894122310648489
budget_bucket_v23,b3,write_file,39849,890,0.022334312027905343,0.021157142857142857,1.0556393260995098
budget_bucket_v23,b3,apply_patch,39849,2704,0.06785615699264724,0.0689,0.9848498837829788
budget_bucket_v23,b3,run_bash,39849,2925,0.07340209290070014,0.0724,1.0138410621643665
budget_bucket_v23,b3,run_tests,39849,2526,0.06338929458706617,0.06515714285714286,0.9728679283259443
budget_bucket_v23,b3,lint_or_typecheck,39849,1261,0.03164445782830184,0.032614285714285714,0.9702637091463551
budget_bucket_v23,b3,ask_user,39849,1473,0.036964541142814125,0.038585714285714286,0.9579851462410177
budget_bucket_v23,b3,plan_task,39849,1567,0.039323446008682775,0.038271428571428574,1.0274883242283666
budget_bucket_v23,b3,web_search,39849,716,0.01796782855278677,0.018185714285714284,0.9880188520778271
budget_bucket_v23,b3,respond_only,39849,2807,0.07044091445205651,0.07397142857142858,0.9522719219088365
budget_bucket_v23,b2,read_file,25145,3332,0.13251143368462914,0.13224285714285713,1.0020309342037421
budget_bucket_v23,b2,grep_search,25145,3543,0.1409027639689799,0.1416,0.9950760167300841
budget_bucket_v23,b2,list_directory,25145,1629,0.06478425134221515,0.061842857142857144,1.0475623917660106
budget_bucket_v23,b2,glob_pattern,25145,1898,0.07548220322131637,0.07548571428571428,0.9999534870348498
budget_bucket_v23,b2,edit_file,25145,4074,0.16202028236229868,0.15958571428571428,1.0152555514601118
budget_bucket_v23,b2,write_file,25145,550,0.021873135812288724,0.021157142857142857,1.0338416656719855
budget_bucket_v23,b2,apply_patch,25145,1639,0.0651819447206204,0.0689,0.9460369335358548
budget_bucket_v23,b2,run_bash,25145,1879,0.0747265858023464,0.0724,1.0321351630158342
budget_bucket_v23,b2,run_tests,25145,1634,0.06498309803141777,0.06515714285714286,0.997328845033818
budget_bucket_v23,b2,lint_or_typecheck,25145,780,0.031020083515609465,0.032614285714285714,0.9511195120861422
budget_bucket_v23,b2,ask_user,25145,991,0.03941141379996023,0.038585714285714286,1.0213990988512462
budget_bucket_v23,b2,plan_task,25145,983,0.03909325909723603,0.038271428571428574,1.0214737352767906
budget_bucket_v23,b2,web_search,25145,431,0.017140584609266256,0.018185714285714284,0.9425301827561964
budget_bucket_v23,b2,respond_only,25145,1782,0.07086896003181548,0.07397142857142858,0.9580585558569106
budget_bucket_v23,b1,read_file,4511,462,0.10241631567279982,0.13224285714285713,0.7744563138269405
budget_bucket_v23,b1,grep_search,4511,647,0.14342717800931057,0.1416,1.0129037995007808
budget_bucket_v23,b1,list_directory,4511,134,0.02970516515185103,0.061842857142857144,0.480333000838432
budget_bucket_v23,b1,glob_pattern,4511,365,0.08091332298825094,0.07548571428571428,1.0719024619942403
budget_bucket_v23,b1,edit_file,4511,757,0.1678120150742629,0.15958571428571428,1.051547852045332
budget_bucket_v23,b1,write_file,4511,31,0.006872090445577478,0.021157142857142857,0.32481183740069103
budget_bucket_v23,b1,apply_patch,4511,458,0.10152959432498337,0.0689,1.473579017779149
budget_bucket_v23,b1,run_bash,4511,246,0.0545333628907116,0.0724,0.7532232443468452
budget_bucket_v23,b1,run_tests,4511,390,0.08645533141210375,0.06515714285714286,1.3268741940029078
budget_bucket_v23,b1,lint_or_typecheck,4511,218,0.04832631345599645,0.032614285714285714,1.4817529311956863
budget_bucket_v23,b1,ask_user,4511,133,0.029483484814896918,0.038585714285714286,0.7641036420002904
budget_bucket_v23,b1,plan_task,4511,111,0.02460651740190645,0.038271428571428574,0.6429474498445134
budget_bucket_v23,b1,web_search,4511,110,0.024384837064952338,0.018185714285714284,1.3408787074207886
budget_bucket_v23,b1,respond_only,4511,449,0.09953447129239637,0.07397142857142858,1.3455799518091436
budget_bucket_v23,b0,read_file,495,38,0.07676767676767676,0.13224285714285713,0.5805052796518714
budget_bucket_v23,b0,grep_search,495,27,0.05454545454545454,0.1416,0.38520801232665636
budget_bucket_v23,b0,list_directory,495,16,0.03232323232323232,0.061842857142857144,0.522667189333856
budget_bucket_v23,b0,glob_pattern,495,3,0.006060606060606061,0.07548571428571428,0.08028811965223775
budget_bucket_v23,b0,edit_file,495,48,0.09696969696969697,0.15958571428571428,0.607633943951194
budget_bucket_v23,b0,write_file,495,10,0.020202020202020204,0.021157142857142857,0.954855782674824
budget_bucket_v23,b0,apply_patch,495,22,0.044444444444444446,0.0689,0.6450572488308337
budget_bucket_v23,b0,run_bash,495,18,0.03636363636363636,0.0724,0.502260170768458
